rank,protein,degree,degree_norm,pagerank_norm,betweenness_norm,rwr_norm,composite_score,is_seed_gene
2969,STBD1,1,0.0,0.02384,0.0,0.0148,0.01233,False
2970,MEF2D,2,0.01667,0.02609,0.00033,0.00554,0.01233,False
2971,RCOR1,2,0.01667,0.02861,0.0001,0.00349,0.01232,False
2972,IL1RL2,2,0.01667,0.02882,0.0,0.00335,0.01232,False
2973,TMEM216,1,0.0,0.0285,0.0,0.01075,0.01231,False
2974,ACSL3,1,0.0,0.02705,0.0,0.01196,0.0123,False
2975,FLI1,1,0.0,0.02705,0.0,0.01196,0.0123,False
2976,IDO1,2,0.01667,0.02633,0.0,0.00544,0.0123,False
2977,FXR2,1,0.0,0.01535,0.0,0.02195,0.01229,False
2978,PTGDS,2,0.01667,0.02795,0.0,0.00402,0.01229,False
2979,RUBCN,1,0.0,0.02771,0.0,0.0113,0.01227,False
2980,VPREB3,2,0.01667,0.01991,0.0,0.01082,0.01226,False
2981,PLCE1,2,0.01667,0.02742,0.0,0.00438,0.01226,False
2982,BTNL2,1,0.0,0.04083,0.0,0.0,0.01225,False
2983,SHC4,2,0.01667,0.01661,0.0,0.0136,0.01224,False
2984,TCTN1,1,0.0,0.02828,0.0,0.01069,0.01223,False
2985,ACSBG1,1,0.0,0.02689,0.0,0.0119,0.01223,False
2986,PDZD8,1,0.0,0.0276,0.0,0.01127,0.01222,False
2987,PDE3B,2,0.01667,0.02759,0.0,0.0041,0.01221,False
2988,SHC3,2,0.01667,0.01653,0.0,0.01356,0.0122,False
2989,GDI1,1,0.0,0.02752,0.0,0.01124,0.01219,False
2990,B9D1,1,0.0,0.02818,0.0,0.01065,0.01218,False
2991,GDI2,1,0.0,0.02749,0.0,0.01123,0.01218,False
2992,GUK1,2,0.01667,0.02691,0.0,0.00453,0.01216,False
2993,RAB7B,1,0.0,0.02745,0.0,0.01122,0.01216,False
2994,DDX60,2,0.01667,0.02511,0.0,0.00599,0.01213,False
2995,IFIT2,2,0.01667,0.02511,0.0,0.00597,0.01212,False
2996,IKZF3,2,0.01667,0.02511,0.0,0.00593,0.01211,False
2997,CCZ1,1,0.0,0.02734,0.0,0.01118,0.01211,False
2998,AKAP6,2,0.01667,0.02507,0.0,0.0059,0.01208,False
2999,SRSF11,1,0.0,0.01904,0.0,0.01821,0.01208,False
3000,PPFIA1,1,0.0,0.02793,0.0,0.01055,0.01207,False
3001,B9D2,1,0.0,0.02789,0.0,0.01057,0.01206,False
3002,TAOK3,1,0.0,0.0191,0.0,0.01805,0.01205,False
3003,DHX58,2,0.01667,0.02477,0.0,0.00607,0.01205,False
3004,TAOK2,1,0.0,0.01908,0.0,0.01803,0.01203,False
3005,CYP4F8,2,0.01667,0.02715,0.0,0.00395,0.01203,False
3006,CCZ1B,1,0.0,0.02711,0.0,0.01111,0.01202,False
3007,MKS1,1,0.0,0.02778,0.0,0.01053,0.01202,False
3008,SFTPC,1,0.0,0.03543,0.0,0.00394,0.01201,False
3009,TCTN2,1,0.0,0.02771,0.0,0.01051,0.01199,False
3010,EIF2AK3,1,0.0,0.02097,0.0,0.01623,0.01197,False
3011,BTC,2,0.01667,0.0246,0.0,0.00598,0.01197,False
3012,KIF1C,1,0.0,0.02768,0.0,0.01048,0.01197,False
3013,TCTN3,1,0.0,0.02764,0.0,0.01049,0.01196,False
3014,BBS9,1,0.0,0.03857,0.0,0.0011,0.01196,False
3015,EREG,2,0.01667,0.02452,0.0,0.00598,0.01195,False
3016,TMEM231,1,0.0,0.0276,0.0,0.01048,0.01195,False
3017,EIF2AK2,2,0.01667,0.02464,0.0,0.00588,0.01195,False
3018,BBS2,1,0.0,0.03848,0.0,0.0011,0.01193,False
3019,MON1A,1,0.0,0.02689,0.0,0.01103,0.01193,False
3020,RAB8A,1,0.0,0.02753,0.0,0.01046,0.01192,False
3021,SNX8,1,0.0,0.02523,0.0,0.01242,0.01192,False
3022,TMPRSS2,1,0.0,0.01464,0.0,0.02146,0.0119,False
3023,PRKCE,2,0.01667,0.02179,0.00065,0.0078,0.0119,False
3024,BBS7,1,0.0,0.03839,0.0,0.0011,0.0119,False
3025,ATF7,2,0.01667,0.02285,0.0,0.00721,0.01188,False
3026,OTOA,1,0.0,0.02712,0.0,0.01068,0.01188,False
3027,TRA2B,1,0.0,0.01841,0.0,0.01817,0.01188,False
3028,SGSH,1,0.0,0.03556,0.0,0.00339,0.01186,False
3029,CX3CR1,2,0.01667,0.02548,0.00188,0.00384,0.01186,False
3030,CLEC6A,2,0.01667,0.01937,0.00033,0.00989,0.01184,False
3031,BBS4,1,0.0,0.03811,0.0,0.00109,0.01182,False
3032,IDE,1,0.0,0.02034,0.0,0.0163,0.01181,False
3033,KLC1,1,0.0,0.02726,0.0,0.01035,0.0118,False
3034,RMDN3,2,0.01667,0.01897,0.0,0.01032,0.0118,False
3035,SMPD2,1,0.0,0.02545,0.0,0.01191,0.0118,False
3036,CCDC65,1,0.0,0.03932,0.0,0.0,0.0118,False
3037,BBS5,1,0.0,0.03807,0.0,0.00109,0.0118,False
3038,PDPK1,2,0.01667,0.01907,0.00036,0.00999,0.01179,False
3039,PPEF2,1,0.0,0.03803,0.0,0.00106,0.01178,False
3040,NRF1,1,0.0,0.02059,0.0,0.01601,0.01178,False
3041,ASB18,1,0.0,0.00855,0.0,0.02631,0.01177,False
3042,AGL,1,0.0,0.02263,0.0,0.01422,0.01177,False
3043,FCER1A,2,0.01667,0.02048,0.00141,0.00809,0.01176,False
3044,CLK1,1,0.0,0.01785,0.0,0.01831,0.01176,False
3045,BBS1,1,0.0,0.03793,0.0,0.00109,0.01176,False
3046,PCBP2,1,0.0,0.01451,0.0,0.02112,0.01175,False
3047,SMPD3,1,0.0,0.02529,0.0,0.01185,0.01173,False
3048,TTC8,1,0.0,0.03784,0.0,0.00108,0.01173,False
3049,RUNX1T1,2,0.01667,0.02527,0.0,0.0047,0.01173,False
3050,NDUFAF1,2,0.01667,0.00853,0.0,0.01897,0.0117,False
3051,BAP1,1,0.0,0.01922,0.0,0.01693,0.01169,False
3052,ETFB,1,0.0,0.0319,0.0,0.00604,0.01168,False
3053,DYNC1H1,1,0.0,0.02629,0.0,0.01084,0.01168,False
3054,BCAS4,1,0.0,0.0216,0.0,0.01484,0.01167,False
3055,SRF,2,0.01667,0.02346,0.0,0.0061,0.01167,False
3056,RPGRIP1L,1,0.0,0.02692,0.0,0.01027,0.01167,False
3057,SCN2B,1,0.0,0.01559,0.0,0.01994,0.01166,False
3058,SLC29A2,1,0.0,0.03727,0.0,0.00134,0.01165,False
3059,DYNLT1,1,0.0,0.0388,0.0,0.0,0.01164,False
3060,DYNC1LI1,1,0.0,0.02614,0.0,0.01079,0.01162,False
3061,OAS3,2,0.01667,0.02575,0.0,0.00395,0.01161,False
3062,CARD10,2,0.01667,0.01919,0.0,0.00954,0.0116,False
3063,GAS8,1,0.0,0.03868,0.0,0.0,0.0116,False
3064,OSM,2,0.01667,0.0176,0.0,0.01092,0.0116,False
3065,RAPGEF3,2,0.01667,0.02375,0.0,0.00565,0.0116,False
3066,TSPOAP1,1,0.0,0.02152,0.0,0.01467,0.01159,False
3067,FXR1,1,0.0,0.01426,0.0,0.02087,0.01158,False
3068,SLC39A9,1,0.0,0.03839,0.0,0.00019,0.01158,False
3069,SLC29A1,1,0.0,0.03699,0.0,0.00133,0.01156,False
3070,NLRC5,2,0.01667,0.02195,0.0,0.00705,0.01155,False
3071,VSIG4,2,0.01667,0.02557,0.0,0.00395,0.01155,False
3072,RNASE1,1,0.0,0.03851,0.0,0.0,0.01155,False
3073,SGMS1,1,0.0,0.02483,0.0,0.01168,0.01154,False
3074,RAPSN,1,0.0,0.03801,0.0,0.00034,0.01152,False
3075,CDCA2,1,0.0,0.01748,0.0,0.0179,0.01151,False
3076,KIF5C,1,0.0,0.02651,0.0,0.01012,0.0115,False
3077,SGMS2,1,0.0,0.02474,0.0,0.01164,0.0115,False
3078,CEACAM16,1,0.0,0.02617,0.0,0.01038,0.01149,False
3079,SMPD4,1,0.0,0.02464,0.0,0.01161,0.01145,False
3080,DYNC1LI2,1,0.0,0.02573,0.0,0.01065,0.01145,False
3081,UGCG,1,0.0,0.02464,0.0,0.01161,0.01145,False
3082,CERK,1,0.0,0.02461,0.0,0.01159,0.01144,False
3083,CERS2,1,0.0,0.02461,0.0,0.01159,0.01144,False
3084,CARD14,2,0.01667,0.01882,0.0,0.00942,0.01144,False
3085,CERS6,1,0.0,0.02461,0.0,0.01159,0.01144,False
3086,NLRC4,2,0.01667,0.02204,0.00178,0.0056,0.01143,False
3087,ERVW-1,2,0.01667,0.02355,0.00063,0.00495,0.01142,False
3088,ASXL2,1,0.0,0.01869,0.0,0.01659,0.01141,False
3089,ENPP7,1,0.0,0.02451,0.0,0.01156,0.0114,False
3090,PLEKHM1,1,0.0,0.02558,0.0,0.0106,0.01139,False
3091,PAFAH1B3,1,0.0,0.01717,0.0,0.0178,0.01138,False
3092,IFI44L,2,0.01667,0.02509,0.0,0.00387,0.01138,False
3093,CERS5,1,0.0,0.02448,0.0,0.01155,0.01138,False
3094,CERS4,1,0.0,0.02441,0.0,0.01152,0.01136,False
3095,SNX17,1,0.0,0.02395,0.0,0.01193,0.01136,False
3096,PML,2,0.01667,0.02328,0.0,0.00533,0.01135,False
3097,BOD1,1,0.0,0.0372,0.0,0.00054,0.01135,False
3098,IFI6,2,0.01667,0.02501,0.0,0.00386,0.01135,False
3099,GALNS,1,0.0,0.01949,0.0,0.01572,0.01135,False
3100,HNRNPUL1,1,0.0,0.0135,0.0,0.02081,0.01134,False
3101,KLC3,1,0.0,0.02613,0.0,0.01001,0.01134,False
3102,TREM2,2,0.01667,0.02516,0.00037,0.00348,0.01134,False
3103,CD1C,2,0.01667,0.02374,0.0,0.00491,0.01134,False
3104,MX2,2,0.01667,0.02493,0.0,0.00386,0.01133,False
3105,REPS1,1,0.0,0.01347,0.0,0.0208,0.01132,False
3106,FUBP1,1,0.0,0.01348,0.0,0.02078,0.01132,False
3107,CERS3,1,0.0,0.02431,0.0,0.01149,0.01131,False
3108,TPD52L2,1,0.0,0.03758,0.0,6e-05,0.01129,False
3109,CHML,1,0.0,0.02535,0.0,0.01053,0.01129,False
3110,LIF,2,0.01667,0.01678,0.0,0.01068,0.01127,False
3111,CTF1,2,0.01667,0.01678,0.0,0.01061,0.01125,False
3112,ARL13B,1,0.0,0.02584,0.0,0.00995,0.01123,False
3113,DEGS1,1,0.0,0.02412,0.0,0.01141,0.01123,False
3114,S100A8,1,0.0,0.01756,0.0,0.01698,0.01121,False
3115,TBC1D2,1,0.0,0.02517,0.0,0.01047,0.01121,False
3116,NPR2,2,0.01667,0.02405,0.0,0.00417,0.01118,False
3117,ADCY4,2,0.01667,0.02327,0.0012,0.00418,0.01118,False
3118,KIF5B,1,0.0,0.02572,0.0,0.00988,0.01117,False
3119,LIFR,2,0.01667,0.01652,0.0,0.0106,0.01117,False
3120,IGLV10-54,2,0.01667,0.01751,0.0,0.00969,0.01115,False
3121,VDAC3,1,0.0,0.0206,0.0,0.0142,0.01115,False
3122,SPICE1,1,0.0,0.03388,0.0,0.00279,0.01114,False
3123,SGPP1,1,0.0,0.02386,0.0,0.01132,0.01112,False
3124,MST1R,1,0.0,0.03581,0.0,0.00105,0.01111,False
3125,OASL,2,0.01667,0.02425,0.0,0.00378,0.0111,False
3126,C4BPA,2,0.01667,0.02433,0.0,0.00363,0.01107,False
3127,GBA2,1,0.0,0.02373,0.0,0.01127,0.01106,False
3128,DEGS2,1,0.0,0.02373,0.0,0.01127,0.01106,False
3129,C4BPB,2,0.01667,0.02424,0.0,0.00362,0.01104,False
3130,ACIN1,1,0.0,0.01648,0.0,0.01729,0.011,False
3131,WNT5A,1,0.0,0.02889,0.0,0.00662,0.01099,False
3132,SLC25A6,1,0.0,0.02026,0.0,0.01402,0.01098,False
3133,SGPP2,1,0.0,0.0235,0.0,0.01119,0.01097,False
3134,CLCN6,1,0.0,0.02387,0.0,0.01084,0.01095,False
3135,SLC25A5,1,0.0,0.02017,0.0,0.01397,0.01094,False
3136,ARL5B,1,0.0,0.02509,0.0,0.00969,0.01092,False
3137,DBI,1,0.0,0.02011,0.0,0.01394,0.01091,False
3138,PPFIA3,1,0.0,0.02505,0.0,0.00968,0.0109,False
3139,LEPR,2,0.01667,0.01382,0.0,0.01216,0.0109,False
3140,NR2C2,1,0.0,0.01926,0.0,0.01458,0.01088,False
3141,NKX2-8,1,0.0,0.0334,0.0,0.00245,0.01088,False
3142,SCN9A,1,0.0,0.01428,0.0,0.01878,0.01086,False
3143,SLC25A4,1,0.0,0.02,0.0,0.01388,0.01086,False
3144,KIF5A,1,0.0,0.02492,0.0,0.00964,0.01085,False
3145,SLC25A31,1,0.0,0.01994,0.0,0.01385,0.01083,False
3146,SLC39A1,1,0.0,0.03588,0.0,0.00018,0.01082,False
3147,TNFSF10,2,0.01667,0.02059,0.0,0.0061,0.01081,False
3148,FAF2,1,0.0,0.03475,0.0,0.00106,0.0108,False
3149,TNFRSF10A,2,0.01667,0.02053,0.0,0.00608,0.01079,False
3150,VAV3,2,0.01667,0.02017,0.0,0.00638,0.01078,False
3151,ANO6,1,0.0,0.03561,0.0,0.00023,0.01077,False
3152,TMEM17,1,0.0,0.02466,0.0,0.00958,0.01075,False
3153,HNRNPC,1,0.0,0.02129,0.0,0.01245,0.01074,False
3154,MRAS,2,0.01667,0.02269,0.0,0.0041,0.01074,False
3155,NPLOC4,1,0.0,0.03458,0.0,0.00106,0.01074,False
3156,UFD1,1,0.0,0.03458,0.0,0.00106,0.01074,False
3157,SYT4,1,0.0,0.02463,0.0,0.00955,0.01073,False
3158,HNRNPH1,1,0.0,0.02126,0.0,0.01244,0.01073,False
3159,PTBP1,1,0.0,0.02126,0.0,0.01244,0.01073,False
3160,HNRNPA2B1,1,0.0,0.02126,0.0,0.01244,0.01073,False
3161,OFD1,1,0.0,0.02459,0.0,0.00956,0.01072,False
3162,CALHM1,1,0.0,0.01406,0.0,0.01858,0.01072,False
3163,CSTA,1,0.0,0.01749,0.0,0.0156,0.01071,False
3164,SLC30A9,1,0.0,0.03551,0.0,0.00018,0.01071,False
3165,KDM1B,1,0.0,0.01734,0.0,0.01571,0.0107,False
3166,S100A10,1,0.0,0.03432,0.0,0.00113,0.01069,False
3167,TNFSF8,2,0.01667,0.02075,0.0,0.00562,0.01069,False
3168,SLC30A7,1,0.0,0.0354,0.0,0.00018,0.01068,False
3169,HNRNPL,1,0.0,0.02112,0.0,0.01237,0.01067,False
3170,KLC4,1,0.0,0.02442,0.0,0.00949,0.01065,False
3171,SLC39A13,1,0.0,0.0353,0.0,0.00017,0.01065,False
3172,AHNAK,1,0.0,0.03411,0.0,0.00113,0.01063,False
3173,EEF1E1,1,0.0,0.01944,0.0,0.01372,0.01063,False
3174,HNRNPR,1,0.0,0.02101,0.0,0.01232,0.01062,False
3175,NKX2-3,2,0.01667,0.01774,0.00047,0.00773,0.01062,False
3176,TCAP,1,0.0,0.0226,0.0,0.01094,0.01061,False
3177,OBSCN,1,0.0,0.02257,0.0,0.01093,0.0106,False
3178,TRIM63,1,0.0,0.02257,0.0,0.01093,0.0106,False
3179,CAPN3,1,0.0,0.02257,0.0,0.01093,0.0106,False
3180,NEB,1,0.0,0.02257,0.0,0.01093,0.0106,False
3181,CSRP3,1,0.0,0.02248,0.0,0.0109,0.01056,False
3182,MYBPC3,1,0.0,0.02245,0.0,0.01089,0.01055,False
3183,HNRNPF,1,0.0,0.02084,0.0,0.01225,0.01054,False
3184,NANP,1,0.0,0.0179,0.0,0.01478,0.01054,False
3185,BACE1,1,0.0,0.01785,0.0,0.01481,0.01054,False
3186,SOCS2,2,0.01667,0.01859,9e-05,0.00696,0.01053,False
3187,RBMX,1,0.0,0.02081,0.0,0.01224,0.01053,False
3188,DRC3,1,0.0,0.03507,0.0,0.0,0.01052,False
3189,ARMS2,2,0.01667,0.02297,0.0,0.00319,0.01051,False
3190,NUMB,1,0.0,0.01224,0.0,0.01954,0.01051,False
3191,LUC7L2,1,0.0,0.01561,0.0,0.01664,0.01051,False
3192,MADD,1,0.0,0.02405,0.0,0.00938,0.0105,False
3193,HNRNPH3,1,0.0,0.02075,0.0,0.01221,0.0105,False
3194,MATR3-2,1,0.0,0.02075,0.0,0.01221,0.0105,False
3195,LY96,2,0.01667,0.02103,0.0,0.0048,0.01049,False
3196,NPHP4,1,0.0,0.02401,0.0,0.00939,0.01049,False
3197,SNX4,1,0.0,0.02192,0.0,0.01114,0.01048,False
3198,HAVCR2,2,0.01667,0.01556,0.0,0.00946,0.01048,False
3199,ITIH4,2,0.01667,0.02052,0.00034,0.005,0.01048,False
3200,ANKRD1,1,0.0,0.02228,0.0,0.01082,0.01047,False
3201,FTL,1,0.0,0.01739,0.0,0.01496,0.01045,False
3202,NOVA2,1,0.0,0.00686,0.0,0.02396,0.01044,False
3203,IFNL2,2,0.01667,0.01566,0.0,0.00926,0.01044,False
3204,POU5F1,2,0.01667,0.02053,0.0,0.00508,0.01044,False
3205,DCP2,1,0.0,0.01639,0.0,0.01579,0.01044,False
3206,KHDRBS1,1,0.0,0.02061,0.0,0.01215,0.01044,False
3207,UQCC1,1,0.0,0.03172,0.0,0.00261,0.01043,False
3208,SUFU,1,0.0,0.03225,0.0,0.00209,0.01041,False
3209,MLKL,2,0.01667,0.01642,0.0,0.00847,0.01039,False
3210,KIFAP3,1,0.0,0.02376,0.0,0.00929,0.01038,False
3211,SFPQ,1,0.0,0.02047,0.0,0.01209,0.01037,False
3212,CLEC4E,2,0.01667,0.019,0.0,0.00606,0.01032,False
3213,TUBB2A,1,0.0,0.02359,0.0,0.00924,0.01031,False
3214,UBE2D1,2,0.01667,0.01912,0.0,0.00589,0.0103,False
3215,KHSRP,1,0.0,0.0203,0.0,0.01201,0.0103,False
3216,IQCG,1,0.0,0.03432,0.0,0.0,0.0103,False
3217,SRSF7,1,0.0,0.0203,0.0,0.01201,0.0103,False
3218,CPSF1,1,0.0,0.0215,0.0,0.01099,0.01029,False
3219,CLEC9A,2,0.01667,0.01432,0.01132,0.00348,0.01028,False
3220,ZFP36L2,1,0.0,0.01609,0.0,0.01559,0.01028,False
3221,NTNG1,1,0.0,0.02958,0.0,0.00401,0.01028,False
3222,NTNG2,1,0.0,0.02958,0.0,0.00401,0.01028,False
3223,RC3H2,1,0.0,0.0315,0.0,0.00233,0.01027,False
3224,MSRB3,1,0.0,0.03243,0.0,0.00155,0.01027,False
3225,OBSL1,1,0.0,0.02181,0.0,0.01065,0.01027,False
3226,SLC39A12,1,0.0,0.03404,0.0,0.00017,0.01027,False
3227,ZCCHC7,1,0.0,0.02141,0.0,0.01096,0.01026,False
3228,MTREX,1,0.0,0.02141,0.0,0.01096,0.01026,False
3229,CCDC155,1,0.0,0.03031,0.0,0.00332,0.01025,False
3230,PHF3,1,0.0,0.03145,0.0,0.00233,0.01025,False
3231,SLC39A3,1,0.0,0.03394,0.0,0.00017,0.01024,False
3232,ANKRD2,1,0.0,0.02172,0.0,0.01061,0.01023,False
3233,DONSON,1,0.0,0.01563,0.0,0.01581,0.01022,False
3234,LASP1,1,0.0,0.03283,0.0,0.00104,0.01021,False
3235,SLC6A20,1,0.0,0.03291,0.0,0.00096,0.01021,False
3236,CHRND,1,0.0,0.03368,0.0,0.00031,0.01021,False
3237,GET1,1,0.0,0.01669,0.0,0.01483,0.0102,False
3238,GET3,1,0.0,0.01669,0.0,0.01483,0.0102,False
3239,MYBPC2,1,0.0,0.02166,0.0,0.01059,0.0102,False
3240,RAMP2,1,0.0,0.02998,0.0,0.00343,0.01019,False
3241,ENSA,1,0.0,0.01535,0.0,0.01597,0.01019,False
3242,SUZ12,1,0.0,0.01786,0.0,0.0138,0.01019,False
3243,ARPP19,1,0.0,0.01533,0.0,0.01595,0.01018,False
3244,SLC39A6,1,0.0,0.03373,0.0,0.00017,0.01018,False
3245,CPSF3,1,0.0,0.02124,0.0,0.01089,0.01018,False
3246,MYL1,1,0.0,0.0216,0.0,0.01057,0.01018,False
3247,RAB27B,1,0.0,0.02952,0.0,0.00375,0.01017,False
3248,CPSF2,1,0.0,0.02118,0.0,0.01087,0.01016,False
3249,SLC39A10,1,0.0,0.03362,0.0,0.00017,0.01015,False
3250,SHARPIN,2,0.01667,0.01613,0.0,0.00803,0.01015,False
3251,GYG1,1,0.0,0.01916,0.0,0.01255,0.01014,False
3252,SLC39A5,1,0.0,0.03357,0.0,0.00017,0.01013,False
3253,MSRB2,1,0.0,0.03195,0.0,0.00153,0.01012,False
3254,TRIM55,1,0.0,0.02145,0.0,0.01051,0.01012,False
3255,WDR33,1,0.0,0.02107,0.0,0.01082,0.01011,False
3256,VAMP1,1,0.0,0.02305,0.0,0.00907,0.01009,False
3257,MRAP,1,0.0,0.01994,0.0,0.01172,0.01009,False
3258,MLPH,1,0.0,0.02929,0.0,0.00372,0.01009,False
3259,MYH7,1,0.0,0.02139,0.0,0.01049,0.01009,False
3260,SLC30A6,1,0.0,0.03341,0.0,0.00017,0.01008,False
3261,MRPS15,1,0.0,0.0332,0.0,0.00031,0.01007,False
3262,BCL3,2,0.01667,0.01853,0.0,0.0057,0.01006,False
3263,IQCB1,1,0.0,0.0229,0.0,0.00905,0.01004,False
3264,FCGR1A,2,0.01667,0.01911,0.0,0.00515,0.01004,False
3265,PAFAH1B1,1,0.0,0.02292,0.0,0.00904,0.01004,False
3266,ROR1,1,0.0,0.02628,0.0,0.00614,0.01003,False
3267,TAX1BP1,2,0.01667,0.01923,0.0,0.00502,0.01003,False
3268,CFHR3,2,0.01667,0.02151,0.0,0.00303,0.01002,False
3269,MRPS31,1,0.0,0.03306,0.0,0.0003,0.01002,False
3270,MAN2C1,1,0.0,0.02991,0.0,0.00294,0.01,False
3271,SIGIRR,2,0.01667,0.01942,0.0,0.00476,0.00999,False
3272,PPP2R2D,1,0.0,0.01497,0.0,0.01569,0.00999,False
3273,KPNB1,1,0.0,0.01499,0.0,0.01561,0.00996,False
3274,ELP4,1,0.0,0.03103,0.0,0.00183,0.00995,False
3275,FCGRT,2,0.01667,0.01886,0.0,0.00511,0.00994,False
3276,SRPK2,1,0.0,0.01489,0.0,0.01564,0.00994,False
3277,STK25,1,0.0,0.01522,0.0,0.01535,0.00994,False
3278,PTPN21,1,0.0,0.02263,0.0,0.00895,0.00992,False
3279,EPOR,2,0.01667,0.01667,0.0,0.00691,0.00992,False
3280,TMEM107,1,0.0,0.02261,0.0,0.00896,0.00992,False
3281,CSTF2,1,0.0,0.02061,0.0,0.01065,0.00991,False
3282,MYL2,1,0.0,0.02098,0.0,0.01034,0.00991,False
3283,ELOVL5,1,0.0,0.01416,0.0,0.01616,0.0099,False
3284,ITGA2B,2,0.01667,0.01747,0.0,0.00617,0.0099,False
3285,PYGB,1,0.0,0.01866,0.0,0.0123,0.0099,False
3286,CD209,2,0.01667,0.01822,0.0,0.00554,0.0099,False
3287,INVS,1,0.0,0.02254,0.0,0.00894,0.00989,False
3288,ANO5,1,0.0,0.03268,0.0,0.00022,0.00988,False
3289,IQGAP2,1,0.0,0.0152,0.0,0.0152,0.00988,False
3290,GYG2,1,0.0,0.01859,0.0,0.01227,0.00987,False
3291,TRIM54,1,0.0,0.02086,0.0,0.01029,0.00986,False
3292,MRPS28,1,0.0,0.03253,0.0,0.0003,0.00986,False
3293,TFG,1,0.0,0.03284,0.0,0.0,0.00985,False
3294,TXNDC11,1,0.0,0.03066,0.0,0.00182,0.00984,False
3295,SLC39A14,1,0.0,0.03258,0.0,0.00016,0.00983,False
3296,MUSK,1,0.0,0.03233,0.0,0.0003,0.0098,False
3297,TICAM2,2,0.01667,0.01876,0.0,0.00478,0.0098,False
3298,SLC39A2,1,0.0,0.03247,0.0,0.00016,0.0098,False
3299,TMOD4,1,0.0,0.03153,0.0,0.00091,0.00978,False
3300,SLC30A1,1,0.0,0.03237,0.0,0.00016,0.00977,False
3301,FZD1,1,0.0,0.02556,0.0,0.006,0.00977,False
3302,TOLLIP,2,0.01667,0.01953,0.0,0.00403,0.00977,False
3303,IMMP1L,1,0.0,0.03043,0.0,0.0018,0.00976,False
3304,GPR37L1,1,0.0,0.01928,0.0,0.01138,0.00976,False
3305,AK9,1,0.0,0.03147,0.0,0.0009,0.00976,False
3306,MYL3,1,0.0,0.0206,0.0,0.0102,0.00975,False
3307,DCDC1,1,0.0,0.03039,0.0,0.0018,0.00975,False
3308,XCL1,2,0.01667,0.02084,0.0,0.00285,0.00975,False
3309,SPIB,2,0.01667,0.017,0.0,0.00611,0.00974,False
3310,DDX5,1,0.0,0.01474,0.0,0.01519,0.00974,False
3311,MSMO1,1,0.0,0.01889,0.0,0.01161,0.00973,False
3312,TUT1,1,0.0,0.02019,0.0,0.01048,0.00973,False
3313,CPSF4,1,0.0,0.02013,0.0,0.01046,0.0097,False
3314,SLC30A5,1,0.0,0.03216,0.0,0.00016,0.0097,False
3315,RP1L1,1,0.0,0.0306,0.0,0.00148,0.0097,False
3316,ING2,1,0.0,0.01891,0.0,0.01151,0.0097,False
3317,CAPZA2,1,0.0,0.03129,0.0,0.0009,0.0097,False
3318,PCF11,1,0.0,0.0201,0.0,0.01045,0.00969,False
3319,RC3H1,1,0.0,0.0297,0.0,0.00222,0.00969,False
3320,FABP2,1,0.0,0.02897,0.0,0.00287,0.00969,False
3321,MRPS18B,1,0.0,0.03195,0.0,0.0003,0.00969,False
3322,KIAA0586,1,0.0,0.02937,0.0,0.00248,0.00968,False
3323,GYS2,1,0.0,0.01819,0.0,0.01208,0.00968,False
3324,MYH6,1,0.0,0.02045,0.0,0.01014,0.00968,False
3325,COCH,1,0.0,0.02171,0.0,0.00898,0.00966,False
3326,SLC30A4,1,0.0,0.032,0.0,0.00016,0.00966,False
3327,PPP1R3D,1,0.0,0.01812,0.0,0.01204,0.00965,False
3328,TEX35,1,0.0,0.01739,0.0,0.01264,0.00964,False
3329,DPH2,1,0.0,0.03003,0.0,0.00178,0.00963,False
3330,BBIP1,1,0.0,0.03097,0.0,0.00092,0.00961,False
3331,NSDHL,1,0.0,0.01863,0.0,0.01149,0.00961,False
3332,IL1R2,2,0.01667,0.01856,0.0,0.0043,0.00957,False
3333,ANLN,1,0.0,0.02853,0.0,0.00288,0.00957,False
3334,VANGL1,1,0.0,0.02807,0.0,0.00326,0.00956,False
3335,MRPS25,1,0.0,0.03152,0.0,0.00029,0.00956,False
3336,REN,1,0.0,0.0159,0.0,0.01364,0.00954,False
3337,MTPAP,1,0.0,0.01976,0.0,0.01032,0.00954,False
3338,MRPS27,1,0.0,0.03138,0.0,0.00029,0.00952,False
3339,ELF4,1,0.0,0.02989,0.0,0.00155,0.00951,False
3340,MRPS11,1,0.0,0.03128,0.0,0.00029,0.00949,False
3341,CH25H,1,0.0,0.01835,0.0,0.01136,0.00948,False
3342,TM7SF2,1,0.0,0.0183,0.0,0.01134,0.00946,False
3343,KANSL1,1,0.0,0.01823,0.0,0.01137,0.00945,False
3344,MS4A4A,2,0.01667,0.01944,0.0,0.0032,0.00945,False
3345,CSF2RA,2,0.01667,0.01664,0.0,0.00561,0.00945,False
3346,TPD52L3,1,0.0,0.03144,0.0,5e-05,0.00945,False
3347,PCNT,1,0.0,0.02864,0.0,0.00243,0.00944,False
3348,COX20,1,0.0,0.02868,0.0,0.0024,0.00944,False
3349,MSL1,1,0.0,0.0182,0.0,0.01136,0.00943,False
3350,MSL2,1,0.0,0.0182,0.0,0.01136,0.00943,False
3351,WDR5,1,0.0,0.01818,0.0,0.01134,0.00942,False
3352,FBL,1,0.0,0.00854,0.0,0.01958,0.00941,False
3353,DVL2,1,0.0,0.02762,0.0,0.00322,0.00941,False
3354,PHF20,1,0.0,0.01812,0.0,0.01132,0.0094,False
